gene,pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky
factor,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Wdr64,0.00018177452225223242,0.9811119471633352,0.9460149508235168,1.0,0.5,0.5,0.0006856873640711711,0.007246661009892832,0.00030308549741920275,0.0003219329496289359
Wdr66,0.25489871541305664,1.0,1.0,1.0,0.5,0.5,0.3028535552399331,1.0,0.13386643132823095,0.1421909509388037
Wdr67,2.7669398327619233e-05,0.4534568411263469,0.3820986869669807,0.481419861502247,0.4813921921039194,0.2807704271079691,0.00013615813456958266,0.0014389821027279745,6.0184215294084554e-05,6.392678671764117e-05
Wdr69,1.2901899139073888e-10,2.816997264676324e-06,2.730296725261816e-06,2.730299895810816e-06,2.730299895810816e-06,2.633922709241934e-06,4.185736490379484e-09,4.423679801013554e-08,1.8501668438514425e-09,1.965219960765487e-09
Wdr7,0.005460802273320329,1.0,1.0,1.0,0.5,0.5,0.012712839839286756,0.13435516769827682,0.0056192918058512635,0.005968728960268592
Wdr70,2.8619319584792972e-08,0.0006246790394263124,0.0005779431902647181,0.0005781102556128181,0.0005780816362932332,0.0005227318722162436,3.8178713902994217e-07,4.034902959360422e-06,1.6875642020600767e-07,1.792505830478516e-07
Wdr72,8.860002006180236e-06,0.17588907530820208,0.14790447960184117,0.16005593624164596,0.16004707623963976,0.11052852502709844,5.122541246221024e-05,0.0005413738369065923,2.264250506882802e-05,2.4050535264357724e-05
Wdr73,0.0561703364636091,1.0,1.0,1.0,0.5,0.5,0.08963132457963807,0.94726526859097,0.039618572571131584,0.04208226403611601
Wdr74,0.4616698004057188,1.0,1.0,1.0,0.5,0.5,0.47371201560162834,1.0,0.20938878183435536,0.22240967888314706
Wdr75,0.05246272401877315,1.0,1.0,1.0,0.5,0.5,0.08456814165589209,0.8937552110895214,0.03738055945410894,0.0397050794786021
Wdr76,0.0001657304648315158,0.9731867431448529,0.9309407856507356,1.0,0.5,0.5,0.0006333730674677086,0.006693779342064793,0.0002799616870079168,0.00029737117892148033
Wdr77,0.25643963242131806,1.0,1.0,1.0,0.5,0.5,0.3042927936988544,1.0,0.13450259924831198,0.1428666791300729
Wdr78,0.1655526276547074,1.0,1.0,1.0,0.5,0.5,0.21554787992305655,1.0,0.09527583535483276,0.10120058849836225
Wdr8,0.0044277603040789705,1.0,1.0,1.0,0.5,0.5,0.010673573577723215,0.11280325923270307,0.004717901373940036,0.005011285324781412
Wdr81,0.33599896253530426,1.0,1.0,1.0,0.5,0.5,0.3750674802303718,1.0,0.16578621652941825,0.17609567646622587
Wdr82,0.00025654691076844305,0.9963101294002717,0.98257693168043,1.0,0.5,0.5,0.0009250694058903371,0.009776561077789415,0.0004088964384101696,0.00043432377210738895
Wdr85,0.397500800315498,1.0,1.0,1.0,0.5,0.5,0.4251137459258307,1.0,0.18790751863745497,0.1995925976251525
Wdr86,0.2264588265494692,1.0,1.0,1.0,0.5,0.5,0.2760903466905528,1.0,0.12203663716728612,0.1296255178838903
Wdr88,0.00014810517086013362,0.9605991460930899,0.9094230113025225,1.0,0.5,0.5,0.0005752941292581672,0.00607997427714402,0.0002542898067908112,0.00027010288601011546
Wdr89,0.009808851407542674,1.0,1.0,1.0,0.5,0.5,0.020831298373146054,0.2201547900924317,0.009207788797253483,0.009780377590815984
Wdr90,4.684046038223048e-06,0.0972157687841545,0.08250826204088224,0.08611150236669252,0.08609276618253962,0.06356250473868677,2.9582447031964362e-05,0.0003126409741765419,1.3075945603439043e-05,1.3889076756055762e-05
Wdr91,0.009438276856124929,1.0,1.0,1.0,0.5,0.5,0.020176032973360403,0.21322964246310244,0.00891815032636719,0.009472727874638797
Wdr92,0.0005163794625850643,0.9999873460505505,0.9996090234403173,1.0,0.5,0.5,0.0016947133653867775,0.017910514195530535,0.0007490921814302368,0.0007956746778228756
Wdr93,0.41242004759214973,1.0,1.0,1.0,0.5,0.5,0.43680928536156116,1.0,0.19307714633252845,0.2050836999924049
Wdsub1,0.03558684665123099,1.0,1.0,1.0,0.5,0.5,0.06115314242469886,0.6462946760609852,0.027030730857413605,0.0287116440398897
Wdtc1,0.017752917809852536,1.0,1.0,1.0,0.5,0.5,0.03417444659798163,0.36117134815766155,0.015105687648489543,0.01604503884963357
Wdyhv1,0.0011610367196162768,0.9999999999903572,0.9999999445107959,1.0,0.5,0.5,0.003395955548194989,0.03589002795139671,0.0015010702113964385,0.0015944146614399132
Wee1,1.779983814984615e-09,3.8863411711331786e-05,3.69695807278525e-05,3.697026383723046e-05,3.696848385341547e-05,3.490370262803332e-05,3.645794241686124e-08,3.853043874755782e-07,1.611503170583163e-08,1.7117149235440462e-08
Wee2,0.058379518501281154,1.0,1.0,1.0,0.5,0.5,0.09255441896966793,0.9781578812514934,0.040910630094177204,0.04345466849962954
Wfdc1,0.00032327218630406597,0.9991407632319419,0.993540166781806,1.0,0.5,0.5,0.0011295653753856814,0.01193776900792174,0.0004992871410573973,0.0005303354446223747
Wfdc10,0.47314791019796965,1.0,1.0,1.0,0.5,0.5,0.4821582079416511,1.0,0.21312214275189495,0.22637519984157997
Wfdc11,0.030961031827358532,1.0,1.0,1.0,0.5,0.5,0.05434174285831283,0.5743086569990863,0.024019976198844786,0.025513664802692754
Wfdc12,0.002067723861333425,1.0,0.9999999999995339,1.0,0.5,0.5,0.005548724910501777,0.058641489650348495,0.0024526309476620247,0.00260514845499177
Wfdc13,9.407598860896765e-08,0.0020519471029298852,0.0018681073477665455,0.001869854349591841,0.0018697602736032321,0.0016472705605430236,1.0458370040987566e-06,1.1052888878259894e-05,4.622777744140835e-07,4.910246406781611e-07
Wfdc15a,0.010455416010995103,1.0,1.0,1.0,0.5,0.5,0.021953459181699584,0.23201430421544628,0.009703802993614669,0.010307236561806344
Wfdc15b,2.3199231442623813e-06,0.049391773362986724,0.04252391124679622,0.043454480415178666,0.04344984056889014,0.03376648136473896,1.6308178342506386e-05,0.00017235236687948246,7.2084926803851385e-06,7.656754713556122e-06
Wfdc16,0.0001326744414140586,0.9448117901069751,0.885206799451569,1.0,0.5,0.5,0.0005236902780123073,0.005534600924245442,0.00023148002533190335,0.00024587467222890284
Wfdc2,0.0024787088675236775,1.0,0.9999999999999973,1.0,0.5,0.5,0.00650013564899255,0.06869643810685645,0.002873170703875932,0.0030518395877150305
Wfdc3,0.08896077835511462,1.0,1.0,1.0,0.5,0.5,0.13091951826553042,1.0,0.05786865763399441,0.06146723548903967
Wfdc5,0.059514286529844716,1.0,1.0,1.0,0.5,0.5,0.09404780649296689,0.9939406908886673,0.041570732823285855,0.04415581989238699
Wfdc6a,0.0011427992527032647,0.9999999999856338,0.9999999286327242,1.0,0.5,0.5,0.0033496951112260815,0.03540112627047206,0.0014806223100871535,0.0015726952019531578
Wfdc6b,0.4236926213621488,1.0,1.0,1.0,0.5,0.5,0.44563437464786476,1.0,0.1969779861558369,0.20922711457687362
Wfdc8,0.01593921470220869,1.0,1.0,1.0,0.5,0.5,0.031220131475942714,0.3299487803700568,0.013799830029968083,0.014657976128039304
Wfdc9,1.5602793176165186e-13,3.4058056375130263e-09,3.3894270723422437e-09,3.3903309292489333e-09,3.390174901317172e-09,3.357253007715463e-09,3.183844730919539e-11,3.364834279010072e-10,1.4073136162913103e-11,1.4948277875499604e-11
Wfikkn1,0.0014951465683506115,0.9999999999999936,0.9999999993081544,1.0,0.5,0.5,0.004211625325588176,0.044510403187259524,0.0018616101500985385,0.00197737487205291
Wfikkn2,0.09946265704477969,1.0,1.0,1.0,0.5,0.5,0.14314033232655232,1.0,0.06327046566289074,0.0672049563858815
Wfs1,0.02509908313156226,1.0,1.0,1.0,0.5,0.5,0.045748789263501566,0.4834943514741651,0.020221744306222113,0.0214792388503501
Whamm,4.7251576085447797e-07,0.010263874776465176,0.009106270665235505,0.009147984028949771,0.009147905130142693,0.007676491050841849,4.166301429055615e-06,4.40313992985648e-05,1.8415762156185643e-06,1.9560951220327684e-06
Whrn,0.4068042285686818,1.0,1.0,1.0,0.5,0.5,0.43265225632313725,1.0,0.19123966867154885,0.20313195829472055
Whsc1,1.927416769931416e-07,0.004199479600834333,0.0037834754781056468,0.003790650561424116,0.00379026507807013,0.00327063351689662,1.936659467497793e-06,2.0467512437781155e-05,8.56036480755757e-07,9.092693368251352e-07
Whsc1l1,0.0005916816573752733,0.9999975577741897,0.9998658165894457,1.0,0.5,0.5,0.0019041206309341934,0.020123626972497536,0.0008416537606094119,0.0008939922234039139
Whsc2,6.17755841315848e-07,0.013397528587727137,0.011835415897729629,0.01190600832968034,0.011905095258133604,0.009881004681846989,5.25182831694478e-06,5.550374921464144e-05,2.321397594890266e-06,2.4657543212992804e-06
Wibg,1.265616032080045e-06,0.027255166080403903,0.023756194430954003,0.024042907761424613,0.024042907761424613,0.019300817929474717,9.722976542168907e-06,0.0001027569103649469,4.29772128828763e-06,4.564976228829111e-06
Wif1,0.0015189813203794916,0.9999999999999961,0.9999999994888694,1.0,0.5,0.5,0.0042689840876852835,0.04511659709813592,0.0018869637002038413,0.002004305039409865
Wipf1,0.36995206885796283,1.0,1.0,1.0,0.5,0.5,0.4030319103437391,1.0,0.17814697108763514,0.18922508783183206
Wipf2,0.0953181725006716,1.0,1.0,1.0,0.5,0.5,0.13846653401834003,1.0,0.06120456718013188,0.06501058945690696
Wipf3,2.132037154352245e-07,0.004644272279173078,0.004177080620322737,0.004185828545139762,0.004184975730278022,0.0036010107537009415,2.1076846505789595e-06,2.227498562583225e-05,9.316325255444507e-07,9.895663417505955e-07
Wipi1,0.4161710041420118,1.0,1.0,1.0,0.5,0.5,0.43977828083885273,1.0,0.19438949291819033,0.20647765519928576
Wipi2,0.00026120538002456464,0.9966670692101697,0.9837590393294809,1.0,0.5,0.5,0.0009393849399596046,0.009927854258926097,0.000415224148371812,0.00044104497239474684
Wisp1,0.0002611263240873884,0.9966613097404126,0.9837523286294342,1.0,0.5,0.5,0.0009393849399596046,0.009927854258926097,0.000415224148371812,0.00044104497239474684
Wisp2,0.2367121625403067,1.0,1.0,1.0,0.5,0.5,0.28560846518241956,1.0,0.1262438077070409,0.13409431244182288
Wisp3,0.1985449356113625,1.0,1.0,1.0,0.5,0.5,0.24902647820182405,1.0,0.11007394619061114,0.11691892378943981
Wiz,0.39379267044578287,1.0,1.0,1.0,0.5,0.5,0.4220597786803444,1.0,0.186557613082532,0.19815874783452472
Wnk1,0.000226146891173853,0.9928328674513331,0.9725023385485407,1.0,0.5,0.5,0.0008291340317821402,0.008762671699849539,0.00036649136854124005,0.00038928173169842847
Wnk2,2.98435782005748e-06,0.06308298560109804,0.054034243926685765,0.0555488263722622,0.055539901402943334,0.04247422200863532,2.0177403971517387e-05,0.00021324413180534417,8.91875633091116e-06,9.473371563736397e-06
Wnk3,0.09209950176561532,1.0,1.0,1.0,0.5,0.5,0.1346942217041536,1.0,0.05953714086593324,0.0632394737941987
Wnk4,9.45641097315364e-06,0.18655116844351372,0.1566770779912814,0.17040452573622858,0.17038561291428228,0.1169190652720716,5.4017852146247427e-05,0.000570885630241447,2.387681098577603e-05,2.5361596822799504e-05
Wnt1,0.06982124199791259,1.0,1.0,1.0,0.5,0.5,0.10743233021651281,1.0,0.04748692034989306,0.050439907112714365
Wnt10a,0.185420764793079,1.0,1.0,1.0,0.5,0.5,0.23606279757971355,1.0,0.1043437784850149,0.11083242408213248
Wnt10b,0.17038223262376795,1.0,1.0,1.0,0.5,0.5,0.22052455445124583,1.0,0.09747561028711979,0.10353715701945997
Wnt11,5.283797032762157e-08,0.0011529990599229434,0.0010593154037844554,0.001059876846801761,0.0010598240088314334,0.000946222372627047,6.471960779639048e-07,6.839867306421282e-06,2.860716931588186e-07,3.038611374287663e-07
Wnt16,1.7948123146265253e-12,3.91873685723354e-08,3.874764586964119e-08,3.874820306047206e-08,3.874820306047206e-08,3.805361069471159e-08,1.5930053690063232e-10,1.6835617077128833e-09,7.041355141650647e-11,7.479223682554351e-11
Wnt2,0.019278347658649005,1.0,1.0,1.0,0.5,0.5,0.03670422142913342,0.3879071779152201,0.01622389122527098,0.017232778213028353
Wnt2b,0.07719587135510152,1.0,1.0,1.0,0.5,0.5,0.11658156699070579,1.0,0.051531038885559294,0.054735510234348896
Wnt3,8.320191447147646e-09,0.0001816465605883888,0.0001706325674381004,0.00017064712658099821,0.00017064712658099821,0.00015755946543463497,1.3666754766295102e-07,1.4443658157655364e-06,6.040938456055419e-08,6.416595819479071e-08
Wnt3a,0.0009108592403505488,0.9999999977146887,0.9999983884631849,1.0,0.5,0.5,0.0027566592376640927,0.029133649038729847,0.001218490350036464,0.0012942624962984457
Wnt4,0.22070514864634405,1.0,1.0,1.0,0.5,0.5,0.27063544055824507,1.0,0.11962547571803714,0.12706441771909197
Wnt5a,0.028685206520593722,1.0,1.0,1.0,0.5,0.5,0.05113565398202113,0.540425227798745,0.02260283029131107,0.02400839330025629
Wnt5b,0.0006544311010502715,0.9999993799875229,0.9999438573461166,1.0,0.5,0.5,0.002073795487074405,0.021916829281272796,0.0009166529378838088,0.0009736552444500681
Wnt6,0.4369230549189729,1.0,1.0,1.0,0.5,0.5,0.45516494067378027,1.0,0.20119065871771794,0.2137017533016407
Wnt7a,1.1942130341564614e-08,0.0002607104857295095,0.00024376887702148853,0.00024379859092304158,0.00024378664879270002,0.00022407019159877684,1.829534658696707e-07,1.9335367941896177e-06,8.086854901109241e-08,8.58973812242317e-08
Wnt7b,0.004556640046872514,1.0,1.0,1.0,0.5,0.5,0.010936799775742342,0.11558515536484404,0.004834251838219719,0.005134871073605438
Wnt8a,0.04517155611032484,1.0,1.0,1.0,0.5,0.5,0.07464746570058732,0.7889089219436324,0.0329954516568823,0.03504728258755041
Wnt8b,0.10286728631070197,1.0,1.0,1.0,0.5,0.5,0.14684174618955131,1.0,0.06490655365372171,0.06894278494325452
Wnt9a,0.43124391830531067,1.0,1.0,1.0,0.5,0.5,0.4509913369339443,1.0,0.19934585475632025,0.21174222971559967
Wnt9b,0.23376512843029368,1.0,1.0,1.0,0.5,0.5,0.2829754290706344,1.0,0.12507996088489018,0.13285809149571468
Wrap53,0.48848458792899074,1.0,1.0,1.0,0.5,0.5,0.49236364746460387,1.0,0.21763312089772335,0.2311666943623145
Wrb,0.0015918620475917145,0.9999999999999992,0.9999999997986363,1.0,0.5,0.5,0.004434990739048768,0.046871032123270456,0.001960341468469344,0.002082245823696976
Wrn,0.01032655193680643,1.0,1.0,1.0,0.5,0.5,0.021726012749584068,0.2296105451879142,0.009603267795467428,0.010200449555642517
Wrnip1,7.640640162633903e-08,0.0016668666694157341,0.0015217733827089797,0.0015229323972161895,0.0015227031780113106,0.0013498718975325317,8.749533008881265e-07,9.246910914877097e-06,3.8674426613865114e-07,4.1079406111565997e-07
Wsb1,9.257312326836167e-06,0.18300727844946874,0.15374755652064198,0.16693679472875114,0.16689082662820243,0.1147999301650953,5.3062930155075854e-05,0.0005607935732435963,2.3454719196053727e-05,2.491325714295163e-05
Wsb2,0.10460303068102089,1.0,1.0,1.0,0.5,0.5,0.14880003318825072,1.0,0.06577214987175083,0.0698622084921561
Wscd1,0.0024783284565369815,1.0,0.9999999999999973,1.0,0.5,0.5,0.006499918741144559,0.0686941457244572,0.0028730748269115204,0.003051737748616106
Wscd2,0.021404290300432775,1.0,1.0,1.0,0.5,0.5,0.039994964066457604,0.4226852671917988,0.017678455537482016,0.018777794993581887
Wt1,0.26741206680050056,1.0,1.0,1.0,0.5,0.5,0.31450046854665237,1.0,0.13901456544580662,0.14765922314472912
Wtap,0.14711864835522503,1.0,1.0,1.0,0.5,0.5,0.1961559810891599,1.0,0.08670428567790978,0.09209601472667134
Wtip,4.380280452004092e-06,0.09120819900912025,0.07752810476581451,0.08069819274788768,0.08066388041397146,0.05986022182126312,2.7946897521469322e-05,0.00029535573094691234,1.235300485388387e-05,1.3121179743849513e-05
Wwc1,0.12409822314200547,1.0,1.0,1.0,0.5,0.5,0.17113249468634267,1.0,0.07564347834651887,0.08034738815168553
Wwc2,3.1949407935873138e-06,0.06738093197414274,0.05761645323117748,0.059342830300090764,0.059330050536916416,0.04519882740687973,2.136040704010528e-05,0.00022574665505561896,9.441663842816528e-06,1.0028796218245639e-05
Wwox,0.0002805542835674747,0.99781574762824,0.9878747579587381,1.0,0.5,0.5,0.000999911441945762,0.010567526309179542,0.0004419778934789112,0.00046946240625182274
Wwp1,0.0020050577720795,1.0,0.999999999998978,1.0,0.5,0.5,0.005411841580750041,0.05719484334972737,0.0023921261837418083,0.0025408811862464866
Wwp2,1.4811959370356728e-05,0.27632053754164343,0.23154509741052898,0.26337144956431296,0.2632908081685241,0.17002648161232486,7.951180982872534e-05,0.0008403175591435154,3.5145574638500876e-05,3.7331111538231104e-05
Wwtr1,0.0002221432687181941,0.9921779994871655,0.9707468662470496,1.0,0.5,0.5,0.0008161217251185842,0.008625151628329346,0.00036073970729685146,0.0003831724018709066
X99384,1.1475950369443142e-05,0.2216409349856553,0.18589174544903975,0.20566075101826942,0.20559061184389082,0.13782616393701214,6.381786519044243e-05,0.0006744566979685136,2.820858372047998e-05,2.9962741996290374e-05
Xab2,0.49232246623187964,1.0,1.0,1.0,0.5,0.5,0.4949523714732207,1.0,0.21877738101529964,0.23238211059941866
Xaf1,0.0005345338793097124,0.9999914888467601,0.9996975125365013,1.0,0.5,0.5,0.0017449251256219664,0.018441175287159845,0.0007712866349444718,0.0008192492993276368
Xbp1,0.011721417207065994,1.0,1.0,1.0,0.5,0.5,0.024205792167769514,0.25581800031178314,0.01069937254791351,0.011364715873437322
Xcl1,0.001667730532019596,0.9999999999999999,0.9999999999237268,1.0,0.5,0.5,0.004615732438088484,0.048781193943252504,0.0020402323788582923,0.0021671047715815135
Xcr1,0.3483699039769177,1.0,1.0,1.0,0.5,0.5,0.38566051019118464,1.0,0.17046851625241013,0.1810691462419329
Xdh,0.029969386053291646,1.0,1.0,1.0,0.5,0.5,0.05294636222887196,0.5595616295180909,0.023403194186628343,0.02485852803712104
Xiap,0.18285405657026232,1.0,1.0,1.0,0.5,0.5,0.23348293319233407,1.0,0.1032034344709726,0.1096211674725014
Xirp1,0.22212299698949856,1.0,1.0,1.0,0.5,0.5,0.2720542555374975,1.0,0.1202526161121365,0.127730557005277
Xirp2,2.8767778409164354e-10,6.281136715413638e-06,6.054735706473302e-06,6.054754321776821e-06,6.054754321776821e-06,5.808502138594375e-06,7.971011088650946e-09,8.424132963831992e-08,3.523322708462502e-09,3.742421467501334e-09
Xist,0.009684528567468223,1.0,1.0,1.0,0.5,0.5,0.020605102474259982,0.21776424727810442,0.009107806356099802,0.00967417771498627
Xk,0.14164604255212643,1.0,1.0,1.0,0.5,0.5,0.19024940056569672,1.0,0.08409347645230095,0.08932285163547872
Xkr4,0.00026124491427200326,0.9966699456749832,0.9837590393294809,1.0,0.5,0.5,0.0009393849399596046,0.009927854258926097,0.000415224148371812,0.00044104497239474684
Xkr5,0.005690973954423102,1.0,1.0,1.0,0.5,0.5,0.013166134671324084,0.13914579701045687,0.005819655844689417,0.006181552690113763
Xkr6,0.0005818067283625099,0.9999969697484903,0.9998460813979855,1.0,0.5,0.5,0.0018792659721255836,0.019860951449598666,0.0008306675779510857,0.0008823228620571208
Xkr7,0.0271430895980287,1.0,1.0,1.0,0.5,0.5,0.048825148050594576,0.5160067331265039,0.021581547304034453,0.022923601558983816
Xkr8,0.030629528264547606,1.0,1.0,1.0,0.5,0.5,0.05385416341329513,0.5691556920494971,0.023804457776940152,0.02528474431044245
Xkr9,0.41992674590304074,1.0,1.0,1.0,0.5,0.5,0.44259225784792366,1.0,0.1956333186997486,0.20779882861764876
Xkrx,0.005167084567318478,1.0,1.0,1.0,0.5,0.5,0.012130727464310802,0.1282031350487784,0.005361988218286322,0.005695424880725918
Xlr,0.0073574823566176575,1.0,1.0,1.0,0.5,0.5,0.01636109841432149,0.17291165065975558,0.007231884253760956,0.007681600898139221
Xlr3a,0.11828517889408713,1.0,1.0,1.0,0.5,0.5,0.16450691447087556,1.0,0.07271485900698085,0.07723665184016287
Xlr3b,0.22357014639582745,1.0,1.0,1.0,0.5,0.5,0.2734114882564572,1.0,0.12085253609796962,0.1283677831748732
Xlr3c,0.0953233705610364,1.0,1.0,1.0,0.5,0.5,0.13846653401834003,1.0,0.06120456718013188,0.06501058945690696
Xlr4b,0.2834761579316437,1.0,1.0,1.0,0.5,0.5,0.3293294898520543,1.0,0.1455692455144351,0.15462150773549907
Xlr4c,0.024822278126613678,1.0,1.0,1.0,0.5,0.5,0.04531640579907825,0.4789247231608254,0.020030623448149865,0.02127623309092338
Xlr5a,1.4483451056147729e-08,0.00031618167775349093,0.0002949409471585396,0.0002949844476605608,0.0002949844476605608,0.00027020326290349206,2.1513724830563847e-07,2.2736698833351744e-06,9.509432918373715e-08,1.0100779531777714e-07
Xlr5b,9.258628657041568e-05,0.8675596031273412,0.7846966344594482,1.0,0.5,0.5,0.0003847873348585894,0.004066610415662978,0.00017008255787854935,0.00018065918694401526
Xpa,0.04944295681548887,1.0,1.0,1.0,0.5,0.5,0.08053406220311052,0.8511211947534003,0.03559742760475495,0.037811063101283154
Xpc,0.06420520465866575,1.0,1.0,1.0,0.5,0.5,0.10010383231000725,1.0,0.04424759941485206,0.04699914814439547
Xpnpep1,1.545099670907885e-05,0.28634788439420866,0.23982830520891518,0.27420883859602235,0.274154706433282,0.17601775450982626,8.229494300672287e-05,0.0008697309970207816,3.6375766921218395e-05,3.863780365500446e-05
Xpnpep2,0.05950131003453041,1.0,1.0,1.0,0.5,0.5,0.09404780649296689,0.9939406908886673,0.041570732823285855,0.04415581989238699
Xpnpep3,0.011002247181193194,1.0,1.0,1.0,0.5,0.5,0.02294385402142108,0.2424812546734452,0.010141574386769938,0.010772230885393915
Xpo1,0.00018180348733268397,0.9811238908071773,0.9460149508235168,1.0,0.5,0.5,0.0006856873640711711,0.007246661009892832,0.00030308549741920275,0.0003219329496289359
Xpo4,0.43692268834515663,1.0,1.0,1.0,0.5,0.5,0.45516494067378027,1.0,0.20119065871771794,0.2137017533016407
Xpo5,0.03410763299077007,1.0,1.0,1.0,0.5,0.5,0.05904737182241404,0.6240399189822592,0.026099944373826046,0.027722976351439946
Xpo6,0.3573048036458154,1.0,1.0,1.0,0.5,0.5,0.3932215372899684,1.0,0.17381061905218856,0.1846190785925648
Xpo7,0.11265381694056309,1.0,1.0,1.0,0.5,0.5,0.15818346588004129,1.0,0.06991978699314273,0.07426776753028237
Xpot,0.0005915632662067903,0.9999975514492381,0.9998658165894457,1.0,0.5,0.5,0.0019041206309341934,0.020123626972497536,0.0008416537606094119,0.0008939922234039139
Xpr1,1.9872770230248863e-05,0.3520270819808333,0.29500798201133294,0.3495653251372316,0.3495090258500137,0.2162952311860286,0.00010201716872486493,0.0010781645946466689,4.5093326708970936e-05,4.789746721507278e-05
Xrcc1,0.3882528856757573,1.0,1.0,1.0,0.5,0.5,0.4178435990397317,1.0,0.1846939898475978,0.1961792346934206
Xrcc2,0.0005344976326895148,0.9999914821046881,0.9996975125365013,1.0,0.5,0.5,0.0017449251256219664,0.018441175287159845,0.0007712866349444718,0.0008192492993276368
Xrcc3,0.29332938685900645,1.0,1.0,1.0,0.5,0.5,0.3377445337603838,1.0,0.1492888382944703,0.15857240438113762
Xrcc4,0.25955093319633216,1.0,1.0,1.0,0.5,0.5,0.307180267436154,1.0,0.1357789118359587,0.14422235955519513
Xrcc5,1.1984004963466557e-05,0.2302275538150056,0.192941874537365,0.21435830240502546,0.21434591277656284,0.14292124319430216,6.625949971444134e-05,0.0007002610202188425,2.928782777979634e-05,3.110909913427203e-05
Xrcc6,1.8280735628680374e-05,0.3291067395922014,0.275672532621815,0.3225087379611792,0.32247987013327256,0.20223977826009099,9.502845329314943e-05,0.0010043046195589665,4.2004195416881244e-05,4.461623747256888e-05
Xrcc6bp1,7.649988205514506e-09,0.0001670158942566058,0.00015704957472761905,0.00015706190784741831,0.00015706190784741831,0.00014520442612887084,1.2784574028282904e-07,1.3511328776539929e-06,5.650999539569401e-08,6.002408447835133e-08
Xrn1,0.17905685211545574,1.0,1.0,1.0,0.5,0.5,0.22969388216274056,1.0,0.1015286093593757,0.10784219291621223
Xrn2,0.0004273985503112559,0.9999116155685854,0.9985971332591371,1.0,0.5,0.5,0.001440986716905633,0.015229013693899228,0.0006369406798963206,0.0006765490053589439
Xrra1,7.777393463853941e-06,0.15617678669719004,0.1315215176431359,0.1410119208931358,0.1409963661062081,0.09889733528636671,4.573595550418418e-05,0.0004833587183735294,2.0216071565946756e-05,2.1473213349213048e-05
Xylb,0.2626742561797525,1.0,1.0,1.0,0.5,0.5,0.31005739605282895,1.0,0.1370506517040328,0.1455731829049628
Xylt1,1.2364346603212655e-06,0.02663518726813796,0.023225724174135265,0.023499677154065972,0.023499677154065972,0.01888777587106765,9.526379762729483e-06,0.00010067918472658105,4.210822162228736e-06,4.47267325752058e-06
Xylt2,0.461668680622853,1.0,1.0,1.0,0.5,0.5,0.47371201560162834,1.0,0.20938878183435536,0.22240967888314706
Yaf2,0.11358773097332259,1.0,1.0,1.0,0.5,0.5,0.15922532655126798,1.0,0.07038030716068,0.07475692526683296
Yap1,0.0014953158850493126,0.9999999999999936,0.9999999993085644,1.0,0.5,0.5,0.004211625325588176,0.044510403187259524,0.0018616101500985385,0.00197737487205291
Yars,0.3307513719780486,1.0,1.0,1.0,0.5,0.5,0.37053603393340406,1.0,0.16378324006097292,0.17396814437374808
Yars2,0.19322837407240273,1.0,1.0,1.0,0.5,0.5,0.24380991782629005,1.0,0.10776813762670721,0.11446972790716194
Ybx1,2.7255416295125533e-06,0.057773471345061944,0.04958068548845629,0.05085193880740322,0.05084225355692717,0.039092443592098555,1.8707788726431022e-05,0.00019771255859261968,8.269161353796179e-06,8.783381350323046e-06
Ybx2,3.1949407935873138e-06,0.06738093197414274,0.05761645323117748,0.059342830300090764,0.059330050536916416,0.04519882740687973,2.136040704010528e-05,0.00022574665505561896,9.441663842816528e-06,1.0028796218245639e-05
Ydjc,7.033709673762713e-09,0.000153562226806514,0.00014452525688180007,0.00014453570008615,0.00014453570008615,0.00013377412428529305,1.194199199198562e-07,1.2620849133774067e-06,5.278563923910104e-08,5.606812824431776e-08
Yeats2,0.005093674039278288,1.0,1.0,1.0,0.5,0.5,0.011991948711896114,0.12673645704533087,0.005300645645255537,0.005630267703487856
Yeats4,1.3047853238358353e-05,0.2479020314604563,0.20771027238511508,0.23282661757528483,0.2328251652913129,0.15346884978957095,7.134424576348633e-05,0.0007539989667956099,3.1535372165586084e-05,3.349640766503449e-05
Yes1,9.407598860896765e-08,0.0020519471029298852,0.0018681073477665455,0.001869854349591841,0.0018697602736032321,0.0016472705605430236,1.0458370040987566e-06,1.1052888878259894e-05,4.622777744140835e-07,4.910246406781611e-07
Yif1a,0.018610984293108167,1.0,1.0,1.0,0.5,0.5,0.03565544811828933,0.3768232567900217,0.0157603155532477,0.01674037496463322
Yif1b,3.063479415343073e-05,0.48772328515565466,0.4121330000659579,0.5312464105874488,0.5,0.3029736055629456,0.00014863308752157824,0.001570823171842514,6.569835704272014e-05,6.978382683643982e-05
Yipf1,0.027138852807322315,1.0,1.0,1.0,0.5,0.5,0.048825148050594576,0.5160067331265039,0.021581547304034453,0.022923601558983816
Yipf2,0.23376121470114047,1.0,1.0,1.0,0.5,0.5,0.2829754290706344,1.0,0.12507996088489018,0.13285809149571468
Yipf3,0.48656563280701,1.0,1.0,1.0,0.5,0.5,0.4911329280103669,1.0,0.21708912193038613,0.23058886667461176
Yipf4,0.0020994946489688417,1.0,0.9999999999996826,1.0,0.5,0.5,0.005625681649641727,0.059454804041418535,0.0024866471375236928,0.0026412799506606577
