gene,pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,log2 fold change
Slc24a3,0.00697357018314,1.0,1.0,1.0,0.5,0.5,0.0156254230963,0.165136693847,0.00690670322904,0.00733619840497,0.0163448907805
Slc24a4,0.0666611909536,1.0,1.0,1.0,0.5,0.5,0.103307919567,1.0,0.0456638605727,0.0485034798788,0.00920603594971
Slc24a5,2.21549608125e-06,0.0472218513432,0.0406959871222,0.0415471980117,0.0415449825157,0.0323683977471,1.56861741948e-05,0.000165778739537,6.93355624963e-06,7.36472128778e-06,0.0451656280705
Slc24a6,0.336001677756,1.0,1.0,1.0,0.5,0.5,0.37506748023,1.0,0.165786216529,0.176095676466,0.00212170135321
Slc25a1,0.012790982771,1.0,1.0,1.0,0.5,0.5,0.0259982752327,0.274761789884,0.0114916806023,0.0122062938148,0.00832217782136
Slc25a10,0.0034759029324,1.0,1.0,1.0,0.5,0.5,0.00866241493747,0.0915484051014,0.00382893498954,0.0040670383295,-0.015769167304
Slc25a11,0.0104561661863,1.0,1.0,1.0,0.5,0.5,0.0219534591817,0.232014304215,0.00970380299361,0.0103072365618,-0.00742835503817
Slc25a12,0.0231913749939,1.0,1.0,1.0,0.5,0.5,0.0427873640074,0.452196640504,0.0189127438873,0.0200888378925,-0.00958443174957
Slc25a13,0.00468676071864,1.0,1.0,1.0,0.5,0.5,0.011193969738,0.118303046398,0.00494792534311,0.0052556133956,0.0112471658986
Slc25a14,5.2100188555e-07,0.0113111011135,0.0100230055777,0.0100735714571,0.0100724290133,0.00842147447803,4.53834309541e-06,4.7963307598e-05,2.00602497086e-06,2.13077016683e-06,0.038985738795
Slc25a15,0.157314211459,1.0,1.0,1.0,0.5,0.5,0.206917436943,1.0,0.0914610325153,0.0971485611303,0.00805840829107
Slc25a16,0.146005606258,1.0,1.0,1.0,0.5,0.5,0.194911309074,1.0,0.0861541194408,0.0915116362559,-0.00447656441737
Slc25a17,0.194557274463,1.0,1.0,1.0,0.5,0.5,0.245111315662,1.0,0.108343377643,0.115080739376,0.00609444441606
Slc25a18,0.0545584401416,1.0,1.0,1.0,0.5,0.5,0.0874779192145,0.92450708532,0.0386667307108,0.0410712316367,-0.0139419727996
Slc25a19,0.101152544649,1.0,1.0,1.0,0.5,0.5,0.144917010016,1.0,0.0640557874718,0.0680391136402,-0.013317578894
Slc25a2,2.78780031279e-06,0.0590534260906,0.0506534727131,0.0519813246322,0.0519729612313,0.0399073614775,1.90691829666e-05,0.00020153193997,8.42890376525e-06,8.95305738609e-06,0.0411367639353
Slc25a20,0.0889633205123,1.0,1.0,1.0,0.5,0.5,0.130919518266,1.0,0.057868657634,0.061467235489,0.00901141478085
Slc25a21,6.52546820093e-08,0.00142375626907,0.00130404690927,0.00130489787614,0.00130489787614,0.00115951044462,7.72178734552e-07,8.16074179218e-06,3.41316156781e-07,3.62540992704e-07,-0.0463898472924
Slc25a22,0.043363976701,1.0,1.0,1.0,0.5,0.5,0.0721461651631,0.762474021683,0.031889834203,0.0338729120185,0.0119546513891
Slc25a23,0.14057502387,1.0,1.0,1.0,0.5,0.5,0.189070877833,1.0,0.0835725493253,0.0887695305166,-0.00697081094376
Slc25a24,0.0090800212233,1.0,1.0,1.0,0.5,0.5,0.0195407636329,0.206515822431,0.00863735045437,0.00917446638797,-0.0177525213115
Slc25a25,8.57795207401e-05,0.84633653947,0.759947228853,1.0,0.5,0.5,0.000359759903158,0.00380210894898,0.000159020006658,0.000168908708036,0.0462034514729
Slc25a26,0.203959968039,1.0,1.0,1.0,0.5,0.5,0.254377216288,1.0,0.112439063588,0.119431116641,-0.00238981980439
Slc25a27,0.0242678343656,1.0,1.0,1.0,0.5,0.5,0.0444839383718,0.470126822596,0.019662658662,0.0208853863167,-0.0156547351491
Slc25a28,0.170387891985,1.0,1.0,1.0,0.5,0.5,0.220524554451,1.0,0.0974756102871,0.103537157019,-0.00300047121012
Slc25a29,0.425578165345,1.0,1.0,1.0,0.5,0.5,0.446628757886,1.0,0.197417520489,0.209693981469,0.000426066572517
Slc25a3,0.323802074839,1.0,1.0,1.0,0.5,0.5,0.364662867382,1.0,0.16118720038,0.171210669276,-0.00068411683662
Slc25a30,0.00462190896499,1.0,1.0,1.0,0.5,0.5,0.011065707262,0.116947509265,0.00489123114344,0.00519539365207,0.0331057225903
Slc25a31,0.000591681657375,0.999997557774,0.999865816589,1.0,0.5,0.5,0.00190412063093,0.0201236269725,0.000841653760609,0.000893992223404,-0.0411798980909
Slc25a32,0.00035926482295,0.999608528387,0.996198631179,1.0,0.5,0.5,0.00123691977193,0.0130723398932,0.000546739613398,0.000580738761567,0.0194697848601
Slc25a33,0.141650274826,1.0,1.0,1.0,0.5,0.5,0.190249400566,1.0,0.0840934764523,0.0893228516355,0.00999228101796
Slc25a34,0.00206827304449,1.0,1.0,1.0,0.5,0.5,0.0055487249105,0.0586414896503,0.00245263094766,0.00260514845499,0.0184531940053
Slc25a35,0.102864629226,1.0,1.0,1.0,0.5,0.5,0.14684174619,1.0,0.0649065536537,0.0689427849433,-0.0083716533008
Slc25a36,2.24941245351e-11,4.91136444847e-07,4.81036590894e-07,4.81036853183e-07,4.81036853183e-07,4.68237696323e-07,1.09141492244e-09,1.15345773869e-08,4.82423990863e-10,5.12423654951e-10,-0.0615105615524
Slc25a37,0.442614619426,1.0,1.0,1.0,0.5,0.5,0.45966948976,1.0,0.203181746161,0.215816657047,0.000288284727225
Slc25a38,6.5292572646e-06,0.132864708246,0.112194535417,0.119002242905,0.11896389412,0.0850958099296,3.9418425327e-05,0.000416592139299,1.74236155918e-05,1.85071077581e-05,-0.027426128263
Slc25a39,0.471232783939,1.0,1.0,1.0,0.5,0.5,0.480813059106,1.0,0.212527564048,0.225743647103,-8.10267100371e-05
Slc25a4,0.035972888635,1.0,1.0,1.0,0.5,0.5,0.0617050147518,0.652127117906,0.0272746678286,0.0289707502964,-0.00621888914318
Slc25a40,0.0141197221476,1.0,1.0,1.0,0.5,0.5,0.0282136005647,0.298174371987,0.012470892143,0.0132463978854,-0.0192664653884
Slc25a41,0.115454056653,1.0,1.0,1.0,0.5,0.5,0.16139010166,1.0,0.0713371746416,0.0757732958064,-0.00957033406222
Slc25a42,0.296651651708,1.0,1.0,1.0,0.5,0.5,0.340649826549,1.0,0.150573027206,0.159936450922,0.00184791259096
Slc25a43,2.87988457179e-05,0.466770332552,0.393878696574,0.500667932806,0.5,0.289485997157,0.000141112290772,0.00149133991544,6.23740367426e-05,6.62527827949e-05,0.030181634411
Slc25a44,0.209454904749,1.0,1.0,1.0,0.5,0.5,0.259761299712,1.0,0.114818920194,0.121958965262,-0.00507375222473
Slc25a45,1.11208611132e-09,2.4280992912e-05,2.3187838231e-05,2.31881075071e-05,2.31869954209e-05,2.19903907652e-05,2.45973643539e-08,2.59956316172e-07,1.08724541257e-08,1.15485605751e-08,-0.0488073905426
Slc25a46,0.201243639684,1.0,1.0,1.0,0.5,0.5,0.251724572793,1.0,0.111266549969,0.118185689951,-0.00376132260142
Slc25a5,0.000450310866054,0.999946418241,0.998988896459,1.0,0.5,0.5,0.00150519790834,0.0159076272454,0.000665323120519,0.000706696415595,-0.00914408837068
Slc26a1,0.124102381379,1.0,1.0,1.0,0.5,0.5,0.171132494686,1.0,0.0756434783465,0.0803473881517,-0.00653479722108
Slc26a10,1.49260042239e-06,0.0320641474648,0.0278522540576,0.0282474629938,0.0282474629938,0.0224725919596,1.11867291968e-05,0.000118226525011,4.94472490052e-06,5.25221393264e-06,-0.0388962151182
Slc26a11,0.0654169364008,1.0,1.0,1.0,0.5,0.5,0.101682333916,1.0,0.0449453240186,0.0477402609381,-0.00816542769665
Slc26a2,0.00357721974057,1.0,1.0,1.0,0.5,0.5,0.00887766597025,0.0938232775117,0.0039240796134,0.00416809954708,-0.0189825851558
Slc26a3,0.3645065655,1.0,1.0,1.0,0.5,0.5,0.398819213044,1.0,0.176284887107,0.187247209664,-0.000511330961156
Slc26a4,0.0179612169218,1.0,1.0,1.0,0.5,0.5,0.034527850597,0.364906284974,0.0152618982372,0.0162109634354,-0.0169140484822
Slc26a5,2.55680110028e-11,5.5825138523e-07,5.46669091106e-07,5.46669643251e-07,5.4664407524e-07,5.31507812726e-07,1.21547413236e-09,1.28456924613e-08,5.37260275322e-10,5.70669948334e-10,-0.0638390219745
Slc26a6,0.0395227659218,1.0,1.0,1.0,0.5,0.5,0.0667549757484,0.70549743997,0.0295068366285,0.0313417271065,0.00958980851115
Slc26a7,2.35893156606e-14,5.13900921817e-10,5.13053599605e-10,5.14199902769e-10,5.14199902769e-10,5.10873809261e-10,1.28696195126e-11,1.36012087754e-10,5.6885910926e-12,6.04233764159e-12,-0.084849267654
Slc26a8,1.07923883781e-09,2.35638225466e-05,2.25094305194e-05,2.25096844402e-05,2.25096844402e-05,2.13495026895e-05,2.40412068035e-08,2.54078586105e-07,1.06266230127e-08,1.12874423891e-08,0.044456055412
Slc26a9,0.425576872135,1.0,1.0,1.0,0.5,0.5,0.446628757886,1.0,0.197417520489,0.209693981469,0.00230500546879
Slc27a1,0.00154316128431,1.0,0.999999999626,1.0,0.5,0.5,0.00432261056491,0.0456833464972,0.0019106675168,0.00202948288415,-0.0340692221157
Slc27a2,0.123123816656,1.0,1.0,1.0,0.5,0.5,0.170080059019,1.0,0.0751782838506,0.0798532654124,0.0018129810174
Slc27a3,0.0262525721561,1.0,1.0,1.0,0.5,0.5,0.0474893529991,0.501889433576,0.0209911031325,0.0222964404597,0.0162534632773
Slc27a4,0.000372057929837,0.9997039625,0.996840902367,1.0,0.5,0.5,0.001274933939,0.0134740911821,0.000563542522913,0.000598586564476,-0.0171339063157
Slc27a5,0.0253825565514,1.0,1.0,1.0,0.5,0.5,0.0461960430222,0.488221135931,0.0204194380877,0.0216892262722,0.00434541753196
Slc27a6,0.00182983089223,1.0,0.99999999999,1.0,0.5,0.5,0.00499917466099,0.052833588594,0.00220972037433,0.0023471324231,-0.0208028967304
Slc28a1,0.0107300020448,1.0,1.0,1.0,0.5,0.5,0.0224598662301,0.237366247981,0.009927643537,0.0105449966889,0.0163195532528
Slc28a2,0.484648045437,1.0,1.0,1.0,0.5,0.5,0.48987608341,1.0,0.216533575203,0.229998773127,0.000145056634256
Slc28a3,6.80478507261e-07,0.0147477436513,0.013003719987,0.0130890040872,0.0130890040872,0.0108148449159,5.70891732152e-06,6.0334477096e-05,2.52343872263e-06,2.68035943027e-06,0.0402223407803
Slc29a1,0.410546478307,1.0,1.0,1.0,0.5,0.5,0.435376260455,1.0,0.192443724908,0.204410889089,-0.00142622952141
Slc29a2,4.06467989771e-05,0.588316424776,0.50222577382,0.697594489331,0.5,0.367537587909,0.000189503531648,0.00200276091699,8.3763789683e-05,8.89726632068e-05,0.0216997947423
Slc29a3,0.0177507615661,1.0,1.0,1.0,0.5,0.5,0.034174446598,0.361171348158,0.0151056876485,0.0160450388496,-0.00863729825327
Slc29a4,0.00136087143612,1.0,0.999999996006,1.0,0.5,0.5,0.00388870440038,0.0410976255854,0.00171887359934,0.00182576221095,0.0198289340904
Slc2a1,0.0352222824197,1.0,1.0,1.0,0.5,0.5,0.0606357576561,0.640826714675,0.0268020379747,0.0284687298295,0.0116488375755
Slc2a10,0.0209156038577,1.0,1.0,1.0,0.5,0.5,0.0392363045149,0.414667402374,0.0173431150899,0.0184216013112,-0.0179075463032
Slc2a12,1.09981591137e-05,0.213478426112,0.179071612128,0.197318314109,0.197262981864,0.132982825224,6.15864260307e-05,0.000650873817487,2.72222495934e-05,2.89150724194e-05,0.0395924881894
Slc2a13,0.000420270676218,0.999896725362,0.998443797577,1.0,0.5,0.5,0.00141934470792,0.0150002909394,0.000627374543198,0.000666387995907,-0.0206271513879
Slc2a2,0.00462149770372,1.0,1.0,1.0,0.5,0.5,0.011065707262,0.116947509265,0.00489123114344,0.00519539365207,-0.0148235851477
Slc2a3,0.298313813323,1.0,1.0,1.0,0.5,0.5,0.341969928704,1.0,0.15115653485,0.160556244144,0.00635934490332
Slc2a4,0.0648172904395,1.0,1.0,1.0,0.5,0.5,0.100892615631,1.0,0.0445962550817,0.0473694850566,-0.0133887594602
Slc2a5,0.0199647761247,1.0,1.0,1.0,0.5,0.5,0.0377957930343,0.399443411198,0.0167063844726,0.0177452754311,-0.0230424376116
Slc2a6,0.15386058712,1.0,1.0,1.0,0.5,0.5,0.203319854718,1.0,0.0898708398775,0.0954594819408,-0.00431334633606
Slc2a7,2.13269960106e-07,0.00464571194729,0.00417710149487,0.004185849507,0.00418563623704,0.00360212962619,2.10768465058e-06,2.22749856258e-05,9.31632525544e-07,9.89566341751e-07,-0.0499784055572
Slc2a8,0.230823101105,1.0,1.0,1.0,0.5,0.5,0.280166002818,1.0,0.123838146615,0.131539054676,-0.00562617637981
Slc2a9,0.0242638802925,1.0,1.0,1.0,0.5,0.5,0.0444839383718,0.470126822596,0.019662658662,0.0208853863167,-0.00871796082387
Slc30a1,1.30506969671e-05,0.247948728362,0.20771946083,0.232838214566,0.23283748459,0.153502297727,7.13442457635e-05,0.000753998966796,3.15353721656e-05,3.3496407665e-05,0.0238267672638
Slc30a10,2.88129665567e-07,0.0062712769642,0.00561052026217,0.00562631753807,0.00562515546086,0.00479995209868,2.71909201295e-06,2.87366212432e-05,1.20188499666e-06,1.27662453461e-06,0.0433930729668
Slc30a2,0.0316422839744,1.0,1.0,1.0,0.5,0.5,0.0553304578217,0.584757853747,0.024457005058,0.0259778704176,0.0118620214132
Slc30a3,1.6013411611e-06,0.0343595421612,0.0298057470955,0.0302589425801,0.0302573412389,0.0239784825462,1.18899412079e-05,0.000125658394592,5.25555659053e-06,5.58237477391e-06,0.0389550167917
Slc30a4,0.167951994341,1.0,1.0,1.0,0.5,0.5,0.217962462687,1.0,0.0963431220751,0.102334244727,0.00911009364798
Slc30a5,0.159638015702,1.0,1.0,1.0,0.5,0.5,0.209208890103,1.0,0.0924738938527,0.0982244075192,-0.00722242944802
Slc30a6,2.44432855015e-05,0.413569559163,0.347619430032,0.427121970852,0.427119643177,0.255041240922,0.000122130272595,0.00129072917325,5.39836612993e-05,5.73406496248e-05,-0.024474065078
Slc30a7,0.0953142738525,1.0,1.0,1.0,0.5,0.5,0.138466534018,1.0,0.0612045671801,0.0650105894569,-0.00614830285605
Slc30a8,0.452129039326,1.0,1.0,1.0,0.5,0.5,0.466553416152,1.0,0.206224558912,0.219048687917,6.52208033903e-05
Slc30a9,0.0242651983031,1.0,1.0,1.0,0.5,0.5,0.0444839383718,0.470126822596,0.019662658662,0.0208853863167,-0.0090966121949
Slc31a1,0.00828524116954,1.0,1.0,1.0,0.5,0.5,0.0181072538563,0.191365828499,0.00800371470948,0.00850142783588,-0.00903637972594
Slc31a2,9.05914473119e-06,0.179464630396,0.150810579255,0.163472266674,0.163472266674,0.112668583022,5.21656890172e-05,0.000551311114166,2.30581233262e-05,2.44919988536e-05,-0.0222492886381
Slc32a1,0.0612377073666,1.0,1.0,1.0,0.5,0.5,0.096318066017,1.0,0.0425742262128,0.045221715785,0.0117512199963
Slc33a1,0.00968488373768,1.0,1.0,1.0,0.5,0.5,0.0206051024743,0.217764247278,0.0091078063561,0.00967417771499,-0.0197884408339
Slc34a1,0.235235408215,1.0,1.0,1.0,0.5,0.5,0.284272940136,1.0,0.125653482882,0.133467278111,-0.00408089304212
Slc34a2,6.53886005387e-05,0.760149959859,0.667441860387,1.0,0.5,0.480538615811,0.000285165690353,0.00301376282825,0.000126048093689,0.000133886427895,0.0659919122718
Slc34a3,8.14750898002e-12,1.77892121145e-07,1.75024207794e-07,1.75024787909e-07,1.75024787909e-07,1.7094288591e-07,5.03945357138e-10,5.32592747372e-09,2.22752433898e-10,2.36604353203e-10,0.0590502623007
Slc35a1,0.0578217240257,1.0,1.0,1.0,0.5,0.5,0.091811809476,0.970309640865,0.0405823840457,0.0431060103834,0.0142947414563
Slc35a2,4.0642885652e-05,0.58828124614,0.50222577382,0.697594489331,0.5,0.367533614951,0.000189503531648,0.00200276091699,8.3763789683e-05,8.89726632068e-05,-0.0172908254178
Slc35a3,0.0889607783551,1.0,1.0,1.0,0.5,0.5,0.130919518266,1.0,0.057868657634,0.061467235489,0.00697468660736
Slc35a4,2.60129632462e-05,0.43332788724,0.364494037992,0.453327910492,0.453275884565,0.267795219157,0.000128790711909,0.00136111977459,5.69276889545e-05,6.04677524221e-05,-0.0234166094559
Slc35a5,0.000633001758829,0.999999009778,0.999924382441,1.0,0.5,0.5,0.00201573167418,0.0213031840676,0.000890987743312,0.000946394052932,-0.0258145634114
Slc35b1,0.000301276008005,0.998610833655,0.991053548519,1.0,0.5,0.5,0.00106284899618,0.0112326794741,0.00046979736476,0.000499011838748,-0.0261968199333
Slc35b2,0.0126291580633,1.0,1.0,1.0,0.5,0.5,0.0257571910296,0.272213900589,0.011385117277,0.0120931038208,-0.0103369074479
Slc35b3,0.198549085802,1.0,1.0,1.0,0.5,0.5,0.249026478202,1.0,0.110073946191,0.116918923789,0.00786719207972
Slc35b4,0.00817836177455,1.0,1.0,1.0,0.5,0.5,0.0179160261312,0.189344845509,0.00791918879694,0.008411645657,-0.0140178646058
Slc35c1,0.044714089409,1.0,1.0,1.0,0.5,0.5,0.0740306241366,0.782389855172,0.0327227971761,0.0347576730154,0.00991095219398
Slc35c2,0.0969510571525,1.0,1.0,1.0,0.5,0.5,0.140364290547,1.0,0.0620434078993,0.0659015937092,0.00538324384896
Slc35d1,0.00968488373768,1.0,1.0,1.0,0.5,0.5,0.0206051024743,0.217764247278,0.0091078063561,0.00967417771499,-0.0135486922879
Slc35d2,0.139503930614,1.0,1.0,1.0,0.5,0.5,0.187944782583,1.0,0.0830747960388,0.0882408243098,0.0109692294193
Slc35d3,0.000543591274817,0.99999301677,0.999734341009,1.0,0.5,0.5,0.00177205757632,0.0187279235676,0.000783279640427,0.000831988093044,-0.026239263326
Slc35e1,0.000280575293749,0.997816749675,0.987874757959,1.0,0.5,0.5,0.000999911441946,0.0105675263092,0.000441977893479,0.000469462406252,-0.0154071336789
Slc35e3,0.368135513191,1.0,1.0,1.0,0.5,0.5,0.401654983439,1.0,0.177538345936,0.188578615163,0.00764779800115
Slc35e4,0.034111675676,1.0,1.0,1.0,0.5,0.5,0.0590473718224,0.624039918982,0.0260999443738,0.0277229763514,0.0116167973549
Slc35f1,0.0751334013826,1.0,1.0,1.0,0.5,0.5,0.114029398998,1.0,0.0504029371498,0.0535372571924,0.0208573618526
Slc35f2,0.00418711107005,1.0,1.0,1.0,0.5,0.5,0.0101771549709,0.107556877935,0.00449847589191,0.00477821481084,-0.0453372034448
Slc35f3,2.06672111196e-06,0.0441218530345,0.0380794270306,0.0388233560882,0.0388233560882,0.0303663332981,1.47697063884e-05,0.000156093084139,6.52846186475e-06,6.93443600091e-06,0.0366642670964
Slc35f4,3.12616846159e-05,0.49468753134,0.418253048996,0.54171125115,0.5,0.307239836405,0.00015133832385,0.00159941335981,6.68941175907e-05,7.10539460719e-05,0.0278308786602
Slc35f5,0.00839623463745,1.0,1.0,1.0,0.5,0.5,0.018305580118,0.193461832105,0.00809137829616,0.008594542806,-0.0113757167749
Slc36a1,2.12488981585e-08,0.000463840840713,0.000430877303502,0.000430970152451,0.00043096338051,0.000391957175432,2.97701672723e-07,3.14624888447e-06,1.3158921148e-07,1.39772121569e-07,-0.0415225102717
Slc36a2,0.112664691468,1.0,1.0,1.0,0.5,0.5,0.15818346588,1.0,0.0699197869931,0.0742677675303,0.0108312162005
Slc36a3,1.51331426178e-05,0.281377817743,0.2356563653,0.268735774089,0.268670933896,0.173032352692,8.08805682921e-05,0.000854783231268,3.57505891997e-05,3.79737490908e-05,0.0429763194298
Slc36a4,0.00981171899191,1.0,1.0,1.0,0.5,0.5,0.0208312983731,0.220154790092,0.00920778879725,0.00978037759082,-0.0177648661541
Slc37a1,3.4987873036e-06,0.0735476416007,0.0627789770538,0.0648360275229,0.0648325287356,0.0490110125488,2.311422753e-05,0.000244281840664,1.02168823803e-05,1.08522219266e-05,-0.0398043405675
Slc37a2,0.0717773868316,1.0,1.0,1.0,0.5,0.5,0.109803921845,1.0,0.0485352042559,0.051553378832,0.0122924332546
Slc37a3,0.0717762134396,1.0,1.0,1.0,0.5,0.5,0.109803921845,1.0,0.0485352042559,0.051553378832,0.00717843467562
Slc37a4,0.165554044584,1.0,1.0,1.0,0.5,0.5,0.215547879923,1.0,0.0952758353548,0.101200588498,0.00587687800427
Slc38a1,4.40473218122e-05,0.617776745744,0.529232242298,0.753373800634,0.5,0.387087864085,0.000203063690328,0.00214607094185,8.97576108526e-05,9.53392117388e-05,-0.0253593013249
Slc38a10,0.0479850352574,1.0,1.0,1.0,0.5,0.5,0.0785268520319,0.829908069868,0.0347102065109,0.0368686699279,-0.00897193441522
Slc38a11,0.138441216781,1.0,1.0,1.0,0.5,0.5,0.186887939112,1.0,0.0826076532183,0.0877446320888,-0.00714055512521
Slc38a2,1.9064973843e-05,0.340496900442,0.285218576173,0.335775283487,0.335712149138,0.209199957979,9.84516035335e-05,0.00104048205359,4.35172861455e-05,4.62234201503e-05,0.0267545978639
Slc38a3,0.00151958158512,1.0,0.999999999489,1.0,0.5,0.5,0.00426898408769,0.0451165970981,0.0018869637002,0.00200430503941,-0.012203313146
Slc38a4,0.00105377524333,0.999999999899,0.999999767924,1.0,0.5,0.5,0.00312704984787,0.0330481082137,0.00138220931033,0.00146816236365,-0.00702091610955
Slc38a5,0.212223863487,1.0,1.0,1.0,0.5,0.5,0.262433542852,1.0,0.116000097191,0.123213594065,-0.00663033680174
Slc38a6,4.16575701375e-08,0.000909137889563,0.000837382952636,0.000837733735465,0.000837733735465,0.000751423507121,5.26757114696e-07,5.56701267191e-06,2.32835619398e-07,2.47314564272e-07,-0.0423445946628
Slc38a7,4.49370587437e-07,0.00976358329468,0.00867455593961,0.00871239694922,0.00871239694922,0.00731889875758,3.99696366572e-06,4.22417595424e-05,1.76672603911e-06,1.8765903674e-06,-0.0244059505572
Slc38a8,0.325538804948,1.0,1.0,1.0,0.5,0.5,0.366082403794,1.0,0.16181465966,0.171877147278,-0.0020780736154
Slc38a9,0.262679111204,1.0,1.0,1.0,0.5,0.5,0.310057396053,1.0,0.137050651704,0.145573182905,-0.00315272389548
Slc39a1,0.0146473737674,1.0,1.0,1.0,0.5,0.5,0.0290975124044,0.30751596088,0.0128615962359,0.0136613980161,-0.00873607384376
Slc39a10,0.0100657137094,1.0,1.0,1.0,0.5,0.5,0.0212996157569,0.225104184675,0.00941479305989,0.0100002544685,-0.033026444765
Slc39a11,0.0302964583825,1.0,1.0,1.0,0.5,0.5,0.0534002123967,0.564358127876,0.0236038036934,0.0250716124993,-0.00990440296798
Slc39a12,2.20351391268e-12,4.81103366035e-08,4.75418440171e-08,4.75430161799e-08,4.75386091521e-08,4.66527965592e-08,1.84335336281e-10,1.94814103944e-09,8.14793592767e-11,8.65461748886e-11,-0.0746859253512
Slc39a13,0.000972213873651,0.999999999402,0.999999302015,1.0,0.5,0.5,0.00291972014839,0.0308569521152,0.00129056605075,0.00137082024362,-0.0169555332239
Slc39a14,0.00188730771527,1.0,0.999999999995,1.0,0.5,0.5,0.00512977426305,0.0542138255559,0.00226744762356,0.00240844945666,-0.0152133004129
Slc39a2,0.110841479964,1.0,1.0,1.0,0.5,0.5,0.156116170399,1.0,0.0690060071688,0.0732971640647,0.0187599616096
Slc39a3,0.0524515229901,1.0,1.0,1.0,0.5,0.5,0.0845681416559,0.89375521109,0.0373805594541,0.0397050794786,-0.00509582342569
Slc39a4,0.0711292963407,1.0,1.0,1.0,0.5,0.5,0.109053932751,1.0,0.0482036962983,0.0512012559639,0.0199848180245
Slc39a5,0.202595645915,1.0,1.0,1.0,0.5,0.5,0.25300049964,1.0,0.111830531374,0.11878474269,0.00305036429743
Slc39a6,0.00861918364849,1.0,1.0,1.0,0.5,0.5,0.0187075931847,0.197710492017,0.00826907492102,0.0087832895427,0.0184586682705
Slc39a7,0.00206838289121,1.0,1.0,1.0,0.5,0.5,0.0055487249105,0.0586414896503,0.00245263094766,0.00260514845499,-0.016371059927
Slc39a8,0.427463709115,1.0,1.0,1.0,0.5,0.5,0.448091492457,1.0,0.198064074091,0.210380741179,-0.00276983598091
Slc39a9,0.0104557910961,1.0,1.0,1.0,0.5,0.5,0.0219534591817,0.232014304215,0.00970380299361,0.0103072365618,-0.0063247673497
Slc3a1,0.0114309182069,1.0,1.0,1.0,0.5,0.5,0.0236916362268,0.250384162668,0.010472106862,0.0111233176104,-0.021940550624
Slc3a2,0.124098223142,1.0,1.0,1.0,0.5,0.5,0.171132494686,1.0,0.0756434783465,0.0803473881517,-0.00540453187975
Slc40a1,0.0112872395929,1.0,1.0,1.0,0.5,0.5,0.0234472678015,0.247801564196,0.0103640918546,0.0110085856611,0.0138545486122
Slc41a1,3.34422249361e-07,0.00727518340736,0.00649337285217,0.00651454541755,0.0065142109953,0.00553134400443,3.09922554862e-06,3.27540481579e-05,1.369910496e-06,1.45509874428e-06,-0.0413152874446
Slc41a2,0.000988481424872,0.999999999581,0.999999440805,1.0,0.5,0.5,0.00296114998481,0.0312948017767,0.00130887874432,0.0013902717169,-0.0616991347856
Slc41a3,0.305021992956,1.0,1.0,1.0,0.5,0.5,0.347924171624,1.0,0.153788411667,0.16335178492,0.00418619226529
Slc43a1,0.0199676867569,1.0,1.0,1.0,0.5,0.5,0.0377957930343,0.399443411198,0.0167063844726,0.0177452754311,-0.0254746618771
Slc43a2,0.0672809672782,1.0,1.0,1.0,0.5,0.5,0.104122058887,1.0,0.0460237240231,0.0488857215335,-0.00655880436609
Slc43a3,6.04366272758e-05,0.732761349265,0.639934854798,1.0,0.5,0.462158888778,0.000266698063639,0.00281858841282,0.000117885088036,0.000125215803567,0.0207081905189
Slc44a1,0.0359762223042,1.0,1.0,1.0,0.5,0.5,0.0617050147518,0.652127117906,0.0272746678286,0.0289707502964,0.0145858775324
Slc44a2,0.0134414152013,1.0,1.0,1.0,0.5,0.5,0.0271046931286,0.286454925629,0.011980736163,0.0127257614255,0.0180188249495
Slc44a3,0.0529803118584,1.0,1.0,1.0,0.5,0.5,0.0853046832299,0.901539322896,0.0377061233787,0.0400508886824,-0.0305265135489
Slc44a4,3.78269970759e-07,0.00822513504469,0.00732810027557,0.00735508131144,0.00735470304147,0.0062172452394,3.44972317912e-06,3.64582691281e-05,1.52483642034e-06,1.6196587784e-06,0.0335716851025
Slc44a5,6.93021278104e-05,0.77979472358,0.687506442586,1.0,0.5,0.49134013493,0.000299148134781,0.0031615357641,0.000132228572354,0.000140451241269,0.0323553207785
Slc45a1,0.000474257108224,0.999968242636,0.999285169042,1.0,0.5,0.5,0.00157452416944,0.0166402992175,0.000695966509079,0.000739245371417,-0.0233964314444
Slc45a2,0.0829233685615,1.0,1.0,1.0,0.5,0.5,0.123700416438,1.0,0.0546776916299,0.0580778384159,0.0126467414805
Slc45a3,3.10203779131e-08,0.00067706962714,0.000625857346691,0.000626053267043,0.000625991226287,0.000564881081798,4.08474451784e-07,4.31694681627e-06,1.80552667132e-07,1.91780382725e-07,0.0458567000814
Slc45a4,0.00125747352183,0.999999999999,0.999999984344,1.0,0.5,0.5,0.00362706312258,0.0383324796227,0.0016032236968,0.00170292058849,-0.0171431750233
Slc46a1,0.181579014635,1.0,1.0,1.0,0.5,0.5,0.232281393778,1.0,0.102672333579,0.10905703993,-0.00468383718843
Slc46a2,0.0937005677887,1.0,1.0,1.0,0.5,0.5,0.136592764071,1.0,0.0603763289386,0.0641308470002,0.0148812329
